TITLE = "LDC_N13_E1_01"
VARIABLES = "X" "Y" "Z" "U" "V" "W" "Funct"
ZONE ZONETYPE=ORDERED, I=20, J=20, K=20, DATAPACKING=POINT
    -1.00000000	    -1.00000000	    -1.00000000	     0.00000000	     0.00000000	     0.00000000	     0.00000000
    -0.98074370	    -1.00000000	    -1.00000000	    -0.00275709	     0.00000000	     0.00000000	     0.00275709
    -0.93593450	    -1.00000000	    -1.00000000	    -0.00544862	     0.00000000	     0.00000000	     0.00544862
    -0.86687798	    -1.00000000	    -1.00000000	    -0.00579521	     0.00000000	     0.00000000	     0.00579521
    -0.77536826	    -1.00000000	    -1.00000000	    -0.00566027	     0.00000000	     0.00000000	     0.00566027
    -0.66377640	    -1.00000000	    -1.00000000	    -0.00584723	     0.00000000	     0.00000000	     0.00584723
    -0.53499286	    -1.00000000	    -1.00000000	    -0.00573221	     0.00000000	     0.00000000	     0.00573221
    -0.39235318	    -1.00000000	    -1.00000000	    -0.00567455	     0.00000000	     0.00000000	     0.00567455
    -0.23955171	    -1.00000000	    -1.00000000	    -0.00577726	     0.00000000	     0.00000000	     0.00577726
    -0.08054594	    -1.00000000	    -1.00000000	    -0.00566086	     0.00000000	     0.00000000	     0.00566086
     0.08054594	    -1.00000000	    -1.00000000	    -0.00566086	     0.00000000	     0.00000000	     0.00566086
     0.23955171	    -1.00000000	    -1.00000000	    -0.00577726	     0.00000000	     0.00000000	     0.00577726
     0.39235318	    -1.00000000	    -1.00000000	    -0.00567455	     0.00000000	     0.00000000	     0.00567455
     0.53499286	    -1.00000000	    -1.00000000	    -0.00573221	     0.00000000	     0.00000000	     0.00573221
     0.66377640	    -1.00000000	    -1.00000000	    -0.00584723	     0.00000000	     0.00000000	     0.00584723
     0.77536826	    -1.00000000	    -1.00000000	    -0.00566027	     0.00000000	     0.00000000	     0.00566027
     0.86687798	    -1.00000000	    -1.00000000	    -0.00579521	     0.00000000	     0.00000000	     0.00579521
     0.93593450	    -1.00000000	    -1.00000000	    -0.00544862	     0.00000000	     0.00000000	     0.00544862
     0.98074370	    -1.00000000	    -1.00000000	    -0.00275709	     0.00000000	     0.00000000	     0.00275709
     1.00000000	    -1.00000000	    -1.00000000	     0.00000000	     0.00000000	     0.00000000	     0.00000000
    -1.00000000	    -0.98074370	    -1.00000000	     0.00000000	    -0.00009027	     0.00000000	     0.00009027
    -0.98074370	    -0.98074370	    -1.00000000	    -0.00423768	    -0.00009873	     0.00000000	     0.00423883
    -0.93593450	    -0.98074370	    -1.00000000	    -0.00703233	    -0.00009304	     0.00000000	     0.00703295
    -0.86687798	    -0.98074370	    -1.00000000	    -0.00512667	    -0.00006022	     0.00000000	     0.00512702
    -0.77536826	    -0.98074370	    -1.00000000	    -0.00354123	    -0.00002570	     0.00000000	     0.00354133
    -0.66377640	    -0.98074370	    -1.00000000	    -0.00379769	    -0.00001035	     0.00000000	     0.00379770
    -0.53499286	    -0.98074370	    -1.00000000	    -0.00372106	    -0.00000672	     0.00000000	     0.00372107
    -0.39235318	    -0.98074370	    -1.00000000	    -0.00362529	    -0.00000416	     0.00000000	     0.00362529
    -0.23955171	    -0.98074370	    -1.00000000	    -0.00383194	    -0.00000233	     0.00000000	     0.00383194
    -0.08054594	    -0.98074370	    -1.00000000	    -0.00362645	    -0.00000095	     0.00000000	     0.00362645
     0.08054594	    -0.98074370	    -1.00000000	    -0.00362645	     0.00000095	     0.00000000	     0.00362645
     0.23955171	    -0.98074370	    -1.00000000	    -0.00383194	     0.00000233	     0.00000000	     0.00383194
     0.39235318	    -0.98074370	    -1.00000000	    -0.00362529	     0.00000416	     0.00000000	     0.00362529
     0.53499286	    -0.98074370	    -1.00000000	    -0.00372106	     0.00000672	     0.00000000	     0.00372107
     0.66377640	    -0.98074370	    -1.00000000	    -0.00379769	     0.00001035	     0.00000000	     0.00379770
     0.77536826	    -0.98074370	    -1.00000000	    -0.00354123	     0.00002570	     0.00000000	     0.00354133
     0.86687798	    -0.98074370	    -1.00000000	    -0.00512667	     0.00006022	     0.00000000	     0.00512702
     0.93593450	    -0.98074370	    -1.00000000	    -0.00703233	     0.00009304	     0.00000000	     0.00703295
     0.98074370	    -0.98074370	    -1.00000000	    -0.00423768	     0.00009873	     0.00000000	     0.00423883
     1.00000000	    -0.98074370	    -1.00000000	     0.00000000	     0.00009027	     0.00000000	     0.00009027
    -1.00000000	    -0.93593450	    -1.00000000	     0.00000000	    -0.00007323	     0.00000000	     0.00007323
    -0.98074370	    -0.93593450	    -1.00000000	    -0.00581082	    -0.00018649	     0.00000000	     0.00581381
    -0.93593450	    -0.93593450	    -1.00000000	    -0.00840834	    -0.00027533	     0.00000000	     0.00841284
    -0.86687798	    -0.93593450	    -1.00000000	    -0.00364253	    -0.00020957	     0.00000000	     0.00364855
