TITLE = "LDC_N8_E8_05"
VARIABLES = "X" "Y" "Z" "U" "V" "W" "Funct" "DivU"
ZONE ZONETYPE=ORDERED, I=20, J=20, K=20, DATAPACKING=POINT
    -1.00000000	    -1.00000000	     0.00000000	     0.00000000	     0.00000000	    -0.00047682	     0.00047682	    -0.28456158
    -0.94736842	    -1.00000000	     0.00000000	     0.01163878	     0.00000000	    -0.00021091	     0.01164070	     0.98310759
    -0.89473684	    -1.00000000	     0.00000000	     0.01431842	     0.00000000	    -0.00006566	     0.01431857	     0.29646419
    -0.84210526	    -1.00000000	     0.00000000	     0.01415098	     0.00000000	     0.00000244	     0.01415098	    -0.49516313
    -0.78947368	    -1.00000000	     0.00000000	     0.01367543	     0.00000000	     0.00002526	     0.01367546	    -0.76938455
    -0.73684211	    -1.00000000	     0.00000000	     0.01357573	     0.00000000	     0.00002495	     0.01357575	    -0.55536529
    -0.68421053	    -1.00000000	     0.00000000	     0.01375937	     0.00000000	     0.00001582	     0.01375938	    -0.13465236
    -0.63157895	    -1.00000000	     0.00000000	     0.01396134	     0.00000000	     0.00000608	     0.01396135	     0.20889338
    -0.57894737	    -1.00000000	     0.00000000	     0.01401605	     0.00000000	    -0.00000052	     0.01401605	     0.31716500
    -0.52631579	    -1.00000000	     0.00000000	     0.01391746	     0.00000000	    -0.00000325	     0.01391746	     0.19098238
    -0.47368421	    -1.00000000	     0.00000000	     0.01376579	     0.00000000	    -0.00000308	     0.01376579	    -0.04452446
    -0.42105263	    -1.00000000	     0.00000000	     0.01367625	     0.00000000	    -0.00000164	     0.01367625	    -0.21521650
    -0.36842105	    -1.00000000	     0.00000000	     0.01370365	     0.00000000	    -0.00000043	     0.01370365	    -0.18682598
    -0.31578947	    -1.00000000	     0.00000000	     0.01381398	     0.00000000	    -0.00000026	     0.01381398	     0.05968947
    -0.26315789	    -1.00000000	     0.00000000	     0.01391208	     0.00000000	    -0.00000105	     0.01391208	     0.39342392
    -0.21052632	    -1.00000000	     0.00000000	     0.01391209	     0.00000000	    -0.00000196	     0.01391209	     0.56653695
    -0.15789474	    -1.00000000	     0.00000000	     0.01381525	     0.00000000	    -0.00000189	     0.01381525	     0.34210912
    -0.10526316	    -1.00000000	     0.00000000	     0.01373712	     0.00000000	    -0.00000038	     0.01373712	    -0.25605540
    -0.05263158	    -1.00000000	     0.00000000	     0.01380439	     0.00000000	     0.00000106	     0.01380439	    -0.54457397
     0.00000000	    -1.00000000	     0.00000000	     0.01381875	     0.00000000	    -0.00000287	     0.01381875	     1.39452698
    -1.00000000	    -0.94736842	     0.00000000	     0.00000000	     0.00021996	    -0.00041512	     0.00046979	    -0.58976950
    -0.94736842	    -0.94736842	     0.00000000	     0.01907191	     0.00084535	    -0.01049582	     0.02178565	    -0.07524941
    -0.89473684	    -0.94736842	     0.00000000	     0.01876066	     0.00098474	    -0.01799079	     0.02601155	    -0.03560810
    -0.84210526	    -0.94736842	     0.00000000	     0.01455497	     0.00090230	    -0.02347529	     0.02763604	    -0.07841261
    -0.78947368	    -0.94736842	     0.00000000	     0.01235742	     0.00074856	    -0.02734596	     0.03001779	    -0.07720100
    -0.73684211	    -0.94736842	     0.00000000	     0.01315554	     0.00059808	    -0.02987945	     0.03265283	    -0.03760078
    -0.68421053	    -0.94736842	     0.00000000	     0.01596110	     0.00047842	    -0.03127675	     0.03511724	    -0.00760906
    -0.63157895	    -0.94736842	     0.00000000	     0.01945954	     0.00039149	    -0.03169484	     0.03719395	    -0.02479905
    -0.57894737	    -0.94736842	     0.00000000	     0.02275235	     0.00032830	    -0.03126785	     0.03867112	    -0.09321763
    -0.52631579	    -0.94736842	     0.00000000	     0.02551652	     0.00027828	    -0.03011921	     0.03947578	    -0.18273864
    -0.47368421	    -0.94736842	     0.00000000	     0.02784600	     0.00023405	    -0.02836700	     0.03975099	    -0.24363660
    -0.42105263	    -0.94736842	     0.00000000	     0.02998112	     0.00019281	    -0.02612404	     0.03976645	    -0.22914549
    -0.36842105	    -0.94736842	     0.00000000	     0.03207334	     0.00015539	    -0.02349483	     0.03975840	    -0.11876731
    -0.31578947	    -0.94736842	     0.00000000	     0.03407321	     0.00012399	    -0.02057096	     0.03980155	     0.06490492
    -0.26315789	    -0.94736842	     0.00000000	     0.03577089	     0.00009960	    -0.01742710	     0.03979033	     0.25308505
    -0.21052632	    -0.94736842	     0.00000000	     0.03695949	     0.00008034	    -0.01411916	     0.03956464	     0.34864787
    -0.15789474	    -0.94736842	     0.00000000	     0.03763237	     0.00006150	    -0.01068665	     0.03912037	     0.27217476
    -0.10526316	    -0.94736842	     0.00000000	     0.03806694	     0.00003860	    -0.00716107	     0.03873467	     0.04342611
    -0.05263158	    -0.94736842	     0.00000000	     0.03858815	     0.00001433	    -0.00358208	     0.03875406	    -0.09452402
     0.00000000	    -0.94736842	     0.00000000	     0.03874624	     0.00001055	    -0.00002344	     0.03874624	     0.49874421
    -1.00000000	    -0.89473684	     0.00000000	     0.00000000	     0.00010216	    -0.00033896	     0.00035402	     0.06316349
    -0.94736842	    -0.89473684	     0.00000000	     0.02150074	     0.00181897	    -0.01802613	     0.02811640	    -0.03208679
    -0.89473684	    -0.89473684	     0.00000000	     0.02030778	     0.00236473	    -0.03175315	     0.03776586	     0.01276966
    -0.84210526	    -0.89473684	     0.00000000	     0.01537675	     0.00233529	    -0.04214318	     0.04492155	     0.02803157
    -0.78947368	    -0.89473684	     0.00000000	     0.01373782	     0.00207900	    -0.04967551	     0.05158204	    -0.02086466
    -0.73684211	    -0.89473684	     0.00000000	     0.01633680	     0.00177727	    -0.05473201	     0.05714580	    -0.10351470
    -0.68421053	    -0.89473684	     0.00000000	     0.02170851	     0.00150678	    -0.05763147	     0.06160289	    -0.17224398
    -0.63157895	    -0.89473684	     0.00000000	     0.02803519	     0.00128541	    -0.05865353	     0.06502200	    -0.19081147
    -0.57894737	    -0.89473684	     0.00000000	     0.03406903	     0.00110425	    -0.05805388	     0.06732140	    -0.14759788
    -0.52631579	    -0.89473684	     0.00000000	     0.03932441	     0.00094784	    -0.05607220	     0.06849379	    -0.05675631
    -0.47368421	    -0.89473684	     0.00000000	     0.04387156	     0.00080490	    -0.05293453	     0.06875628	     0.04919628
    -0.42105263	    -0.89473684	     0.00000000	     0.04798971	     0.00067186	    -0.04885178	     0.06848328	     0.13186859
    -0.36842105	    -0.89473684	     0.00000000	     0.05186439	     0.00055126	    -0.04401579	     0.06802653	     0.16108744
    -0.31578947	    -0.89473684	     0.00000000	     0.05543943	     0.00044743	    -0.03859478	     0.06755211	     0.12711470
    -0.26315789	    -0.89473684	     0.00000000	     0.05846096	     0.00036157	    -0.03272963	     0.06700032	     0.04751073
    -0.21052632	    -0.89473684	     0.00000000	     0.06067679	     0.00028847	    -0.02653277	     0.06622495	    -0.03483404
    -0.15789474	    -0.89473684	     0.00000000	     0.06208096	     0.00021725	    -0.02009107	     0.06525139	    -0.06597752
    -0.10526316	    -0.89473684	     0.00000000	     0.06301954	     0.00013811	    -0.01347468	     0.06444415	    -0.01099262
    -0.05263158	    -0.89473684	     0.00000000	     0.06390022	     0.00005751	    -0.00675306	     0.06425610	     0.09669971
     0.00000000	    -0.89473684	     0.00000000	     0.06417442	     0.00002399	    -0.00002014	     0.06417443	     0.08325269
    -1.00000000	    -0.84210526	     0.00000000	     0.00000000	    -0.00002032	    -0.00028133	     0.00028206	     0.41439421
    -0.94736842	    -0.84210526	     0.00000000	     0.02186632	     0.00258407	    -0.02365424	     0.03231620	     0.22639989
    -0.89473684	    -0.84210526	     0.00000000	     0.02087124	     0.00358245	    -0.04242986	     0.04742083	     0.12575625
    -0.84210526	    -0.84210526	     0.00000000	     0.01672438	     0.00373803	    -0.05703016	     0.05954928	    -0.00838539
    -0.78947368	    -0.84210526	     0.00000000	     0.01658421	     0.00351025	    -0.06785230	     0.06993778	    -0.16417714
    -0.73684211	    -0.84210526	     0.00000000	     0.02123159	     0.00315112	    -0.07527773	     0.07827801	    -0.28208751
    -0.68421053	    -0.84210526	     0.00000000	     0.02894890	     0.00277999	    -0.07967708	     0.08481865	    -0.30870951
    -0.63157895	    -0.84210526	     0.00000000	     0.03769014	     0.00243910	    -0.08141167	     0.08974606	    -0.22466356
    -0.57894737	    -0.84210526	     0.00000000	     0.04604928	     0.00213267	    -0.08083225	     0.09305341	    -0.05189487
    -0.52631579	    -0.84210526	     0.00000000	     0.05345609	     0.00185202	    -0.07827573	     0.09480544	     0.15433494
