TITLE = "naca0012_16_07"
VARIABLES = "X" "Y" "phi" "U" "V" "Abs V" "P"
ZONE ZONETYPE=ORDERED, I=30, J=30, DATAPACKING=POINT
    -2.00000000	     2.00000000	    -0.00000004	     1.00346658	    -0.00000493	     1.00346658	    -0.50347259
    -2.00000000	     1.99157394	    -0.00000004	     1.00346724	    -0.00000352	     1.00346724	    -0.50347325
    -2.00000000	     1.97184660	    -0.00000002	     1.00346615	    -0.00000178	     1.00346615	    -0.50347216
    -2.00000000	     1.94110478	    -0.00000001	     1.00345847	    -0.00000121	     1.00345847	    -0.50346445
    -2.00000000	     1.89969922	    -0.00000001	     1.00343868	    -0.00000140	     1.00343868	    -0.50344459
    -2.00000000	     1.84809949	    -0.00000002	     1.00340017	    -0.00000139	     1.00340017	    -0.50340595
    -2.00000000	     1.78689036	    -0.00000002	     1.00333439	    -0.00000125	     1.00333439	    -0.50333994
    -2.00000000	     1.71676540	    -0.00000002	     1.00323140	    -0.00000138	     1.00323140	    -0.50323662
    -2.00000000	     1.63851918	    -0.00000002	     1.00308123	    -0.00000162	     1.00308123	    -0.50308598
    -2.00000000	     1.55303826	    -0.00000002	     1.00287442	    -0.00000167	     1.00287442	    -0.50287855
    -2.00000000	     1.46129119	    -0.00000002	     1.00260222	    -0.00000170	     1.00260222	    -0.50260560
    -2.00000000	     1.36431750	    -0.00000003	     1.00225740	    -0.00000184	     1.00225740	    -0.50225995
    -2.00000000	     1.26321594	    -0.00000003	     1.00183578	    -0.00000198	     1.00183578	    -0.50183746
    -2.00000000	     1.15913204	    -0.00000003	     1.00133747	    -0.00000209	     1.00133747	    -0.50133836
    -2.00000000	     1.05324511	    -0.00000003	     1.00076811	    -0.00000229	     1.00076811	    -0.50076841
    -2.00000000	     0.94675489	    -0.00000003	     1.00014013	    -0.00000262	     1.00014013	    -0.50014014
    -2.00000000	     0.84086796	    -0.00000003	     0.99947333	    -0.00000309	     0.99947333	    -0.49947346
    -2.00000000	     0.73678406	    -0.00000002	     0.99879395	    -0.00000387	     0.99879395	    -0.49879468
    -2.00000000	     0.63568250	    -0.00000002	     0.99813223	    -0.00000512	     0.99813223	    -0.49813397
    -2.00000000	     0.53870881	    -0.00000001	     0.99751861	    -0.00000704	     0.99751861	    -0.49752169
    -2.00000000	     0.44696174	    -0.00000001	     0.99697940	    -0.00000997	     0.99697940	    -0.49698396
    -2.00000000	     0.36148082	    -0.00000002	     0.99653260	    -0.00001427	     0.99653260	    -0.49653861
    -2.00000000	     0.28323460	    -0.00000006	     0.99618560	    -0.00001986	     0.99618560	    -0.49619287
    -2.00000000	     0.21310964	    -0.00000014	     0.99593519	    -0.00002606	     0.99593519	    -0.49594345
    -2.00000000	     0.15190051	    -0.00000025	     0.99576954	    -0.00003137	     0.99576954	    -0.49577849
    -2.00000000	     0.10030078	    -0.00000038	     0.99567122	    -0.00003322	     0.99567122	    -0.49568059
    -2.00000000	     0.05889522	    -0.00000049	     0.99562086	    -0.00002901	     0.99562086	    -0.49563044
    -2.00000000	     0.02815340	    -0.00000056	     0.99560029	    -0.00001876	     0.99560029	    -0.49560997
    -2.00000000	     0.00842606	    -0.00000059	     0.99559480	    -0.00000683	     0.99559480	    -0.49560451
    -2.00000000	     0.00000000	    -0.00000059	     0.99559433	    -0.00000000	     0.99559433	    -0.49560404
    -1.99410176	     1.99241655	     0.00591870	     1.00346810	    -0.00000157	     1.00346810	    -0.50347411
