TITLE = "naca0012_16_12"
VARIABLES = "X" "Y" "phi" "U" "V" "Abs V" "P"
ZONE ZONETYPE=ORDERED, I=30, J=30, DATAPACKING=POINT
     0.60000000	     0.00000000	     2.63895685	     0.94835122	     0.00000000	     0.94835122	    -0.44968502
     0.60000000	     0.00084261	     2.63895732	     0.94835346	     0.00033179	     0.94835352	    -0.44968720
     0.60000000	     0.00281534	     2.63895715	     0.94836878	     0.00021903	     0.94836881	    -0.44970170
     0.60000000	     0.00588952	     2.63895359	     0.94842176	    -0.00113353	     0.94842244	    -0.44975256
     0.60000000	     0.01003008	     2.63894308	     0.94855038	    -0.00330321	     0.94855613	    -0.44987937
     0.60000000	     0.01519005	     2.63892174	     0.94880192	    -0.00546796	     0.94881768	    -0.45012749
     0.60000000	     0.02131096	     2.63888552	     0.94922632	    -0.00746019	     0.94925564	    -0.45054313
     0.60000000	     0.02832346	     2.63883024	     0.94986868	    -0.00951589	     0.94991634	    -0.45117053
     0.60000000	     0.03614808	     2.63875189	     0.95076183	    -0.01164695	     0.95083316	    -0.45204185
     0.60000000	     0.04469617	     2.63864712	     0.95191973	    -0.01373734	     0.95201885	    -0.45316994
     0.60000000	     0.05387088	     2.63851391	     0.95333365	    -0.01581227	     0.95346478	    -0.45454754
     0.60000000	     0.06356825	     2.63835186	     0.95497304	    -0.01788077	     0.95514042	    -0.45614661
     0.60000000	     0.07367841	     2.63816214	     0.95679078	    -0.01981057	     0.95699585	    -0.45792053
     0.60000000	     0.08408680	     2.63794740	     0.95873064	    -0.02151508	     0.95897202	    -0.45981367
     0.60000000	     0.09467549	     2.63771147	     0.96073449	    -0.02302713	     0.96101041	    -0.46177051
     0.60000000	     0.10532451	     2.63745904	     0.96274803	    -0.02434992	     0.96305591	    -0.46373835
     0.60000000	     0.11591320	     2.63719534	     0.96472439	    -0.02544004	     0.96505976	    -0.46567017
     0.60000000	     0.12632159	     2.63692577	     0.96662561	    -0.02631933	     0.96698385	    -0.46752889
     0.60000000	     0.13643175	     2.63665575	     0.96842266	    -0.02704717	     0.96880029	    -0.46928700
     0.60000000	     0.14612912	     2.63639050	     0.97009459	    -0.02763212	     0.97048805	    -0.47092353
     0.60000000	     0.15530383	     2.63613488	     0.97162740	    -0.02807262	     0.97203285	    -0.47242394
     0.60000000	     0.16385192	     2.63589335	     0.97301264	    -0.02841017	     0.97342731	    -0.47378037
     0.60000000	     0.17167654	     2.63566990	     0.97424604	    -0.02867917	     0.97466806	    -0.47498892
     0.60000000	     0.17868904	     2.63546806	     0.97532604	    -0.02887909	     0.97575349	    -0.47604744
     0.60000000	     0.18480995	     2.63529084	     0.97625245	    -0.02902101	     0.97668371	    -0.47695554
     0.60000000	     0.18996992	     2.63514077	     0.97702520	    -0.02913383	     0.97745947	    -0.47771351
     0.60000000	     0.19411048	     2.63501993	     0.97764315	    -0.02922662	     0.97807991	    -0.47832016
     0.60000000	     0.19718466	     2.63492997	     0.97810318	    -0.02929494	     0.97854179	    -0.47877202
     0.60000000	     0.19915739	     2.63487214	     0.97840019	    -0.02934222	     0.97884008	    -0.47906395
     0.60000000	     0.20000000	     2.63484742	     0.97852773	    -0.02936604	     0.97896828	    -0.47918944
     0.59957870	     0.00000000	     2.63855819	     0.94844272	     0.00000000	     0.94844272	    -0.44977180
     0.59957834	     0.00083911	     2.63855797	     0.94835670	    -0.00012982	     0.94835671	    -0.44969022
     0.59957751	     0.00280366	     2.63855638	     0.94824656	    -0.00065732	     0.94824679	    -0.44958599
     0.59957622	     0.00586509	     2.63855108	     0.94823727	    -0.00175520	     0.94823889	    -0.44957850
     0.59957447	     0.00998847	     2.63853883	     0.94837738	    -0.00327599	     0.94838303	    -0.44971519
     0.59957230	     0.01512703	     2.63851577	     0.94865830	    -0.00499845	     0.94867147	    -0.44998878
     0.59956972	     0.02122255	     2.63847764	     0.94909353	    -0.00688851	     0.94911853	    -0.45041299
     0.59956676	     0.02820595	     2.63842001	     0.94973577	    -0.00898098	     0.94977823	    -0.45103934
     0.59956347	     0.03599811	     2.63833882	     0.95063094	    -0.01120555	     0.95069698	    -0.45191237
     0.59955987	     0.04451074	     2.63823090	     0.95179016	    -0.01345316	     0.95188524	    -0.45304275
     0.59955600	     0.05364737	     2.63809434	     0.95320140	    -0.01566952	     0.95333018	    -0.45441922
     0.59955192	     0.06330451	     2.63792879	     0.95483889	    -0.01780309	     0.95500484	    -0.45601713
     0.59954766	     0.07337271	     2.63773549	     0.95665793	    -0.01977148	     0.95686222	    -0.45779265
     0.59954327	     0.08373791	     2.63751711	     0.95859884	    -0.02152441	     0.95884047	    -0.45968752
     0.59953881	     0.09428266	     2.63727752	     0.96060252	    -0.02306146	     0.96087930	    -0.46164451
     0.59953432	     0.10488749	     2.63702143	     0.96261719	    -0.02438145	     0.96292591	    -0.46361315
     0.59952986	     0.11543225	     2.63675409	     0.96459585	    -0.02547842	     0.96493228	    -0.46554715
     0.59952548	     0.12579744	     2.63648096	     0.96649835	    -0.02637399	     0.96685813	    -0.46740732
     0.59952122	     0.13586564	     2.63620748	     0.96829617	    -0.02710221	     0.96867538	    -0.46916600
     0.59951713	     0.14552276	     2.63593890	     0.96996988	    -0.02768127	     0.97036479	    -0.47080391
     0.59951327	     0.15465939	     2.63568012	     0.97150445	    -0.02812822	     0.97191157	    -0.47230605
     0.59950967	     0.16317200	     2.63543565	     0.97289021	    -0.02847261	     0.97330676	    -0.47366302
     0.59950637	     0.17096415	     2.63520949	     0.97412387	    -0.02873794	     0.97454768	    -0.47487159
     0.59950341	     0.17794754	     2.63500521	     0.97520444	    -0.02893599	     0.97563363	    -0.47593049
     0.59950084	     0.18404304	     2.63482586	     0.97613027	    -0.02908275	     0.97656342	    -0.47683805
     0.59949866	     0.18918160	     2.63467399	     0.97690083	    -0.02919654	     0.97733703	    -0.47759384
     0.59949692	     0.19330497	     2.63455171	     0.97751626	    -0.02928530	     0.97795484	    -0.47819784
     0.59949562	     0.19636639	     2.63446068	     0.97797360	    -0.02935177	     0.97841397	    -0.47864695
     0.59949479	     0.19833094	     2.63440217	     0.97826719	    -0.02939886	     0.97870884	    -0.47893549
     0.59949444	     0.19917004	     2.63437715	     0.97839233	    -0.02942193	     0.97883462	    -0.47905860
     0.59859233	    -0.00000000	     2.63762401	     0.94798068	    -0.00000000	     0.94798068	    -0.44933368
     0.59859114	     0.00083093	     2.63762260	     0.94794928	    -0.00050116	     0.94794942	    -0.44930405
     0.59858837	     0.00277631	     2.63761851	     0.94792053	    -0.00134527	     0.94792149	    -0.44927757
     0.59858404	     0.00580788	     2.63760985	     0.94795823	    -0.00221358	     0.94796081	    -0.44931485
     0.59857821	     0.00989104	     2.63759373	     0.94809744	    -0.00322515	     0.94810293	    -0.44944958
     0.59857095	     0.01497949	     2.63756628	     0.94835776	    -0.00464947	     0.94836916	    -0.44970203
     0.59856233	     0.02101555	     2.63752305	     0.94877812	    -0.00650956	     0.94880045	    -0.45011115
     0.59855246	     0.02793084	     2.63745948	     0.94941424	    -0.00864385	     0.94945359	    -0.45073106
     0.59854145	     0.03564699	     2.63737157	     0.95030672	    -0.01093422	     0.95036963	    -0.45160121
     0.59852941	     0.04407658	     2.63725633	     0.95146561	    -0.01330074	     0.95155858	    -0.45273186
     0.59851650	     0.05312409	     2.63711200	     0.95287894	    -0.01562331	     0.95300701	    -0.45411118
     0.59850285	     0.06268702	     2.63693837	     0.95451891	    -0.01779938	     0.95468486	    -0.45571159
     0.59848862	     0.07265701	     2.63673675	     0.95633993	    -0.01979524	     0.95654478	    -0.45748895
     0.59847396	     0.08292109	     2.63650990	     0.95828349	    -0.02159019	     0.95852667	    -0.45938669
     0.59845906	     0.09336297	     2.63626176	     0.96029068	    -0.02314938	     0.96056967	    -0.46134704
     0.59844407	     0.10386434	     2.63599712	     0.96230870	    -0.02446843	     0.96261973	    -0.46331837
     0.59842916	     0.11430621	     2.63572129	     0.96429057	    -0.02557570	     0.96462968	    -0.46525521
     0.59841451	     0.12457028	     2.63543984	     0.96619682	    -0.02648950	     0.96655987	    -0.46711899
     0.59840028	     0.13454024	     2.63515827	     0.96799846	    -0.02722048	     0.96838110	    -0.46888098
     0.59838663	     0.14410313	     2.63488191	     0.96967535	    -0.02779776	     0.97007371	    -0.47052150
     0.59837371	     0.15315061	     2.63461576	     0.97121278	    -0.02825436	     0.97162368	    -0.47202628
     0.59836168	     0.16158016	     2.63436440	     0.97260119	    -0.02860698	     0.97302181	    -0.47338572
     0.59835067	     0.16929627	     2.63413192	     0.97383650	    -0.02887084	     0.97426436	    -0.47459552
     0.59834079	     0.17621152	     2.63392196	     0.97491716	    -0.02907007	     0.97535047	    -0.47565427
     0.59833218	     0.18224754	     2.63373762	     0.97584184	    -0.02922283	     0.97627930	    -0.47656063
     0.59832492	     0.18733595	     2.63358155	     0.97660979	    -0.02933712	     0.97705033	    -0.47731367
     0.59831909	     0.19141908	     2.63345590	     0.97722055	    -0.02942224	     0.97766338	    -0.47791284
     0.59831476	     0.19445063	     2.63336238	     0.97767205	    -0.02948695	     0.97811662	    -0.47835606
     0.59831198	     0.19639600	     2.63330226	     0.97796086	    -0.02953119	     0.97840663	    -0.47863977
     0.59831080	     0.19722692	     2.63327656	     0.97808384	    -0.02955068	     0.97853014	    -0.47876062
     0.59705524	    -0.00000000	     2.63616736	     0.94709844	    -0.00000000	     0.94709844	    -0.44849773
     0.59705276	     0.00081817	     2.63616473	     0.94722218	    -0.00032094	     0.94722223	    -0.44861498
     0.59704695	     0.00273370	     2.63615784	     0.94741203	    -0.00098650	     0.94741254	    -0.44879526
