TITLE = "circ2_01"
VARIABLES = "X" "Y" "U"
ZONE ZONETYPE=ORDERED, I=100, J=100, DATAPACKING=POINT
    -1.00000000	    -1.00000000	    -0.00069162
    -0.97979798	    -1.00000000	    -0.00057469
    -0.95959596	    -1.00000000	    -0.00045010
    -0.93939394	    -1.00000000	     0.00012921
    -0.91919192	    -1.00000000	     0.00058049
    -0.89898990	    -1.00000000	     0.00039551
    -0.87878788	    -1.00000000	    -0.00023602
    -0.85858586	    -1.00000000	    -0.00078572
    -0.83838384	    -1.00000000	    -0.00088352
    -0.81818182	    -1.00000000	    -0.00051345
    -0.79797980	    -1.00000000	     0.00007943
    -0.77777778	    -1.00000000	     0.00059128
    -0.75757576	    -1.00000000	     0.00081986
    -0.73737374	    -1.00000000	     0.00072340
    -0.71717172	    -1.00000000	     0.00039145
    -0.69696970	    -1.00000000	    -0.00002669
    -0.67676768	    -1.00000000	    -0.00039219
    -0.65656566	    -1.00000000	    -0.00061991
    -0.63636364	    -1.00000000	    -0.00068923
    -0.61616162	    -1.00000000	    -0.00063013
    -0.59595960	    -1.00000000	    -0.00049796
    -0.57575758	    -1.00000000	    -0.00034873
    -0.55555556	    -1.00000000	    -0.00022252
    -0.53535354	    -1.00000000	    -0.00013723
    -0.51515152	    -1.00000000	    -0.00009110
    -0.49494949	    -1.00000000	    -0.00007030
    -0.47474747	    -1.00000000	    -0.00005787
    -0.45454545	    -1.00000000	    -0.00004066
    -0.43434343	    -1.00000000	    -0.00001313
    -0.41414141	    -1.00000000	     0.00002255
    -0.39393939	    -1.00000000	     0.00005899
    -0.37373737	    -1.00000000	     0.00008740
    -0.35353535	    -1.00000000	     0.00010119
    -0.33333333	    -1.00000000	     0.00009847
    -0.31313131	    -1.00000000	     0.00008271
    -0.29292929	    -1.00000000	     0.00006164
    -0.27272727	    -1.00000000	     0.00004501
    -0.25252525	    -1.00000000	     0.00004181
    -0.23232323	    -1.00000000	     0.00005786
    -0.21212121	    -1.00000000	     0.00009445
    -0.19191919	    -1.00000000	     0.00014832
    -0.17171717	    -1.00000000	     0.00021286
    -0.15151515	    -1.00000000	     0.00028023
    -0.13131313	    -1.00000000	     0.00034365
    -0.11111111	    -1.00000000	     0.00039913
    -0.09090909	    -1.00000000	     0.00044625
    -0.07070707	    -1.00000000	     0.00048759
    -0.05050505	    -1.00000000	     0.00052708
    -0.03030303	    -1.00000000	     0.00056772
    -0.01010101	    -1.00000000	     0.00060953
     0.01010101	    -1.00000000	     0.00064830
     0.03030303	    -1.00000000	     0.00067589
     0.05050505	    -1.00000000	     0.00068204
     0.07070707	    -1.00000000	     0.00065741
     0.09090909	    -1.00000000	     0.00059710
     0.11111111	    -1.00000000	     0.00050346
     0.13131313	    -1.00000000	     0.00038732
     0.15151515	    -1.00000000	     0.00026684
     0.17171717	    -1.00000000	     0.00016399
     0.19191919	    -1.00000000	     0.00009917
     0.21212121	    -1.00000000	     0.00008537
     0.23232323	    -1.00000000	     0.00012343
     0.25252525	    -1.00000000	     0.00019996
     0.27272727	    -1.00000000	     0.00028891
     0.29292929	    -1.00000000	     0.00035702
     0.31313131	    -1.00000000	     0.00037194
     0.33333333	    -1.00000000	     0.00031124
     0.35353535	    -1.00000000	     0.00016967
     0.37373737	    -1.00000000	    -0.00003766
     0.39393939	    -1.00000000	    -0.00027747
     0.41414141	    -1.00000000	    -0.00050613
     0.43434343	    -1.00000000	    -0.00068091
     0.45454545	    -1.00000000	    -0.00077188
     0.47474747	    -1.00000000	    -0.00077041
     0.49494949	    -1.00000000	    -0.00069135
     0.51515152	    -1.00000000	    -0.00056743
     0.53535354	    -1.00000000	    -0.00043742
     0.55555556	    -1.00000000	    -0.00033185
     0.57575758	    -1.00000000	    -0.00026194
     0.59595960	    -1.00000000	    -0.00021664
     0.61616162	    -1.00000000	    -0.00017028
     0.63636364	    -1.00000000	    -0.00009860
     0.65656566	    -1.00000000	     0.00000363
     0.67676768	    -1.00000000	     0.00011286
     0.69696970	    -1.00000000	     0.00018287
     0.71717172	    -1.00000000	     0.00016807
     0.73737374	    -1.00000000	     0.00005533
     0.75757576	    -1.00000000	    -0.00011338
     0.77777778	    -1.00000000	    -0.00024741
     0.79797980	    -1.00000000	    -0.00025136
     0.81818182	    -1.00000000	    -0.00009135
     0.83838384	    -1.00000000	     0.00015858
     0.85858586	    -1.00000000	     0.00034082
     0.87878788	    -1.00000000	     0.00032607
     0.89898990	    -1.00000000	     0.00014851
     0.91919192	    -1.00000000	     0.00001829
     0.93939394	    -1.00000000	     0.00010528
     0.95959596	    -1.00000000	     0.00026734
     0.97979798	    -1.00000000	     0.00018544
     1.00000000	    -1.00000000	    -0.00094518
    -1.00000000	    -0.97979798	    -0.00011410
    -0.97979798	    -0.97979798	    -0.00013217
    -0.95959596	    -0.97979798	     0.00002356
    -0.93939394	    -0.97979798	     0.00018515
    -0.91919192	    -0.97979798	     0.00014845
    -0.89898990	    -0.97979798	    -0.00005510
    -0.87878788	    -0.97979798	    -0.00023618
    -0.85858586	    -0.97979798	    -0.00025882
    -0.83838384	    -0.97979798	    -0.00013112
    -0.81818182	    -0.97979798	     0.00004181
    -0.79797980	    -0.97979798	     0.00015185
    -0.77777778	    -0.97979798	     0.00015146
    -0.75757576	    -0.97979798	     0.00006243
    -0.73737374	    -0.97979798	    -0.00005417
    -0.71717172	    -0.97979798	    -0.00013764
    -0.69696970	    -0.97979798	    -0.00015480
    -0.67676768	    -0.97979798	    -0.00010669
    -0.65656566	    -0.97979798	    -0.00001899
    -0.63636364	    -0.97979798	     0.00007455
    -0.61616162	    -0.97979798	     0.00014657
    -0.59595960	    -0.97979798	     0.00018363
    -0.57575758	    -0.97979798	     0.00018620
    -0.55555556	    -0.97979798	     0.00016353
    -0.53535354	    -0.97979798	     0.00012725
    -0.51515152	    -0.97979798	     0.00008623
    -0.49494949	    -0.97979798	     0.00004450
    -0.47474747	    -0.97979798	     0.00000189
    -0.45454545	    -0.97979798	    -0.00004368
    -0.43434343	    -0.97979798	    -0.00009369
    -0.41414141	    -0.97979798	    -0.00014739
    -0.39393939	    -0.97979798	    -0.00020150
    -0.37373737	    -0.97979798	    -0.00025113
    -0.35353535	    -0.97979798	    -0.00029122
    -0.33333333	    -0.97979798	    -0.00031800
    -0.31313131	    -0.97979798	    -0.00032972
    -0.29292929	    -0.97979798	    -0.00032666
    -0.27272727	    -0.97979798	    -0.00031055
    -0.25252525	    -0.97979798	    -0.00028363
    -0.23232323	    -0.97979798	    -0.00024798
    -0.21212121	    -0.97979798	    -0.00020522
    -0.19191919	    -0.97979798	    -0.00015666
    -0.17171717	    -0.97979798	    -0.00010389
    -0.15151515	    -0.97979798	    -0.00004928
    -0.13131313	    -0.97979798	     0.00000374
    -0.11111111	    -0.97979798	     0.00005091
    -0.09090909	    -0.97979798	     0.00008791
    -0.07070707	    -0.97979798	     0.00011147
    -0.05050505	    -0.97979798	     0.00012041
    -0.03030303	    -0.97979798	     0.00011634
    -0.01010101	    -0.97979798	     0.00010363
     0.01010101	    -0.97979798	     0.00008862
     0.03030303	    -0.97979798	     0.00007811
     0.05050505	    -0.97979798	     0.00007761
     0.07070707	    -0.97979798	     0.00008970
     0.09090909	    -0.97979798	     0.00011312
     0.11111111	    -0.97979798	     0.00014270
     0.13131313	    -0.97979798	     0.00017049
     0.15151515	    -0.97979798	     0.00018766
     0.17171717	    -0.97979798	     0.00018677
     0.19191919	    -0.97979798	     0.00016388
     0.21212121	    -0.97979798	     0.00011986
     0.23232323	    -0.97979798	     0.00006052
     0.25252525	    -0.97979798	    -0.00000445
     0.27272727	    -0.97979798	    -0.00006362
     0.29292929	    -0.97979798	    -0.00010641
     0.31313131	    -0.97979798	    -0.00012545
     0.33333333	    -0.97979798	    -0.00011823
     0.35353535	    -0.97979798	    -0.00008741
     0.37373737	    -0.97979798	    -0.00003999
     0.39393939	    -0.97979798	     0.00001461
     0.41414141	    -0.97979798	     0.00006678
     0.43434343	    -0.97979798	     0.00010874
     0.45454545	    -0.97979798	     0.00013570
     0.47474747	    -0.97979798	     0.00014598
     0.49494949	    -0.97979798	     0.00014020
     0.51515152	    -0.97979798	     0.00012002
     0.53535354	    -0.97979798	     0.00008714
     0.55555556	    -0.97979798	     0.00004293
     0.57575758	    -0.97979798	    -0.00001097
     0.59595960	    -0.97979798	    -0.00007147
     0.61616162	    -0.97979798	    -0.00013291
     0.63636364	    -0.97979798	    -0.00018689
     0.65656566	    -0.97979798	    -0.00022342
     0.67676768	    -0.97979798	    -0.00023357
     0.69696970	    -0.97979798	    -0.00021272
     0.71717172	    -0.97979798	    -0.00016325
     0.73737374	    -0.97979798	    -0.00009535
     0.75757576	    -0.97979798	    -0.00002524
     0.77777778	    -0.97979798	     0.00002914
     0.79797980	    -0.97979798	     0.00005393
     0.81818182	    -0.97979798	     0.00004567
     0.83838384	    -0.97979798	     0.00001608
     0.85858586	    -0.97979798	    -0.00000720
     0.87878788	    -0.97979798	     0.00001029
     0.89898990	    -0.97979798	     0.00008452
     0.91919192	    -0.97979798	     0.00017533
     0.93939394	    -0.97979798	     0.00017469
     0.95959596	    -0.97979798	     0.00000696
     0.97979798	    -0.97979798	    -0.00014874
     1.00000000	    -0.97979798	    -0.00023476
    -1.00000000	    -0.95959596	    -0.00013696
    -0.97979798	    -0.95959596	    -0.00000568
    -0.95959596	    -0.95959596	     0.00017951
    -0.93939394	    -0.95959596	     0.00017721
